Model,DPO4104
Firmware Version,2.68

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,1e-05
Horizontal Delay,0.00096833
Sample Interval,1e-08
Record Length,10000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.5
Vertical Position,-1.98
,
,
,
Label,
TIME,CH4
9.420000e-04,0.03
9.420100e-04,0.01
9.420200e-04,0.03
9.420300e-04,0.01
9.420400e-04,-0.01
9.420500e-04,0.03
9.420600e-04,0.03
9.420700e-04,0.01
9.420800e-04,0.03
9.420900e-04,0.01
9.421000e-04,0.03
9.421100e-04,0.01
9.421200e-04,-0.01
9.421300e-04,0.01
9.421400e-04,0.01
9.421500e-04,0.01
9.421600e-04,0.03
9.421700e-04,0.01
9.421800e-04,0.03
9.421900e-04,0.01
9.422000e-04,0.05
9.422100e-04,0.01
9.422200e-04,0.01
9.422300e-04,0.01
9.422400e-04,0.01
9.422500e-04,0.01
9.422600e-04,0.01
9.422700e-04,-0.01
9.422800e-04,-0.01
9.422900e-04,0.01
9.423000e-04,0.01
9.423100e-04,0.01
9.423200e-04,0.03
9.423300e-04,0.01
9.423400e-04,0.01
9.423500e-04,0.01
9.423600e-04,-0.01
9.423700e-04,0.03
9.423800e-04,0.01
9.423900e-04,0.01
9.424000e-04,0.01
9.424100e-04,0.01
9.424200e-04,0.03
9.424300e-04,0.01
9.424400e-04,0.01
9.424500e-04,0.03
9.424600e-04,0.01
9.424700e-04,0.01
9.424800e-04,0.01
9.424900e-04,0.01
9.425000e-04,0.01
9.425100e-04,0.01
9.425200e-04,0.03
9.425300e-04,0.01
9.425400e-04,0.01
9.425500e-04,0.01
9.425600e-04,0.01
9.425700e-04,-0.01
9.425800e-04,0.01
9.425900e-04,0.01
9.426000e-04,0.01
9.426100e-04,0.05
9.426200e-04,0.01
9.426300e-04,0.01
9.426400e-04,0.01
9.426500e-04,0.01
9.426600e-04,-0.01
9.426700e-04,0.01
9.426800e-04,0.03
9.426900e-04,0.01
9.427000e-04,0.03
9.427100e-04,0.01
9.427200e-04,0.03
9.427300e-04,0.01
9.427400e-04,0.01
9.427500e-04,0.01
9.427600e-04,0.01
9.427700e-04,-0.01
9.427800e-04,0.01
9.427900e-04,-0.01
9.428000e-04,0.01
9.428100e-04,0.03
9.428200e-04,0.01
9.428300e-04,0.01
9.428400e-04,0.03
9.428500e-04,0.05
9.428600e-04,0.03
9.428700e-04,0.01
9.428800e-04,0.01
9.428900e-04,-0.01
9.429000e-04,0.03
9.429100e-04,0.03
9.429200e-04,-0.01
9.429300e-04,0.01
9.429400e-04,0.01
9.429500e-04,0.03
9.429600e-04,0.03
9.429700e-04,0.01
9.429800e-04,0.01
9.429900e-04,0.01
9.430000e-04,0.03
9.430100e-04,0.01
9.430200e-04,0.03
9.430300e-04,0.03
9.430400e-04,0.01
9.430500e-04,0.01
9.430600e-04,0.01
9.430700e-04,0.03
9.430800e-04,0.05
9.430900e-04,0.03
9.431000e-04,0.03
9.431100e-04,0.01
9.431200e-04,0.01
9.431300e-04,0.01
9.431400e-04,0.01
9.431500e-04,0.01
9.431600e-04,-0.01
9.431700e-04,0.01
9.431800e-04,0.01
9.431900e-04,0.03
9.432000e-04,0.01
9.432100e-04,0.01
9.432200e-04,0.01
9.432300e-04,0.01
9.432400e-04,0.01
9.432500e-04,0.01
9.432600e-04,0.03
9.432700e-04,0.01
9.432800e-04,0.01
9.432900e-04,0.03
9.433000e-04,0.03
9.433100e-04,0.01
9.433200e-04,0.01
9.433300e-04,0.03
9.433400e-04,0.01
9.433500e-04,0.03
9.433600e-04,0.01
9.433700e-04,0.03
9.433800e-04,0.03
9.433900e-04,0.01
9.434000e-04,0.03
9.434100e-04,0.01
9.434200e-04,0.01
9.434300e-04,0.01
9.434400e-04,0.01
9.434500e-04,0.01
9.434600e-04,0.01
9.434700e-04,0.01
9.434800e-04,0.01
9.434900e-04,0.01
9.435000e-04,0.03
9.435100e-04,0.01
9.435200e-04,0.03
9.435300e-04,0.01
9.435400e-04,-0.01
9.435500e-04,0.01
9.435600e-04,-0.01
9.435700e-04,0.01
9.435800e-04,0.01
9.435900e-04,0.01
9.436000e-04,0.01
9.436100e-04,0.03
9.436200e-04,0.01
9.436300e-04,0.01
9.436400e-04,-0.01
9.436500e-04,0.01
9.436600e-04,0.01
9.436700e-04,0.03
9.436800e-04,0.03
9.436900e-04,-0.01
9.437000e-04,0.01
9.437100e-04,-0.01
9.437200e-04,-0.01
9.437300e-04,0.01
9.437400e-04,0.03
9.437500e-04,0.01
9.437600e-04,0.01
9.437700e-04,0.01
9.437800e-04,0.03
9.437900e-04,0.01
9.438000e-04,0.01
9.438100e-04,0.01
9.438200e-04,0.01
9.438300e-04,0.01
9.438400e-04,0.03
9.438500e-04,0.01
9.438600e-04,0.01
9.438700e-04,0.03
9.438800e-04,0.03
9.438900e-04,-0.01
9.439000e-04,0.01
9.439100e-04,0.01
9.439200e-04,0.01
9.439300e-04,-0.01
9.439400e-04,0.01
9.439500e-04,0.03
9.439600e-04,0.05
9.439700e-04,0.01
9.439800e-04,0.01
9.439900e-04,-0.01
9.440000e-04,0.01
9.440100e-04,0.01
9.440200e-04,0.03
9.440300e-04,-0.01
9.440400e-04,0.03
9.440500e-04,0.01
9.440600e-04,0.01
9.440700e-04,0.01
9.440800e-04,0.03
9.440900e-04,0.01
9.441000e-04,0.01
9.441100e-04,-0.03
9.441200e-04,0.01
9.441300e-04,0.01
9.441400e-04,0.01
9.441500e-04,0.03
9.441600e-04,0.03
9.441700e-04,0.01
9.441800e-04,0.01
9.441900e-04,0.03
9.442000e-04,0.03
9.442100e-04,0.05
9.442200e-04,0.03
9.442300e-04,0.03
9.442400e-04,0.03
9.442500e-04,0.03
9.442600e-04,0.01
9.442700e-04,0.01
9.442800e-04,0.03
9.442900e-04,0.01
9.443000e-04,0.01
9.443100e-04,0.01
9.443200e-04,0.03
9.443300e-04,0.01
9.443400e-04,0.03
9.443500e-04,0.05
9.443600e-04,0.01
9.443700e-04,0.03
9.443800e-04,0.05
9.443900e-04,0.01
9.444000e-04,0.01
9.444100e-04,0.01
9.444200e-04,0.01
9.444300e-04,0.01
9.444400e-04,0.01
9.444500e-04,0.03
9.444600e-04,0.03
9.444700e-04,-0.01
9.444800e-04,0.01
9.444900e-04,0.01
9.445000e-04,0.03
9.445100e-04,0.03
9.445200e-04,0.01
9.445300e-04,0.03
9.445400e-04,0.01
9.445500e-04,0.01
9.445600e-04,0.01
9.445700e-04,-0.03
9.445800e-04,0.03
9.445900e-04,0.03
9.446000e-04,0.03
9.446100e-04,0.01
9.446200e-04,0.03
9.446300e-04,-0.01
9.446400e-04,0.01
9.446500e-04,0.03
9.446600e-04,0.01
9.446700e-04,0.03
9.446800e-04,-0.01
9.446900e-04,0.01
9.447000e-04,0.05
9.447100e-04,0.01
9.447200e-04,0.03
9.447300e-04,0.01
9.447400e-04,0.01
9.447500e-04,0.01
9.447600e-04,0.01
9.447700e-04,0.03
9.447800e-04,0.01
9.447900e-04,0.01
9.448000e-04,-0.01
9.448100e-04,0.01
9.448200e-04,-0.01
9.448300e-04,-0.01
9.448400e-04,0.01
9.448500e-04,0.01
9.448600e-04,0.01
9.448700e-04,0.01
9.448800e-04,0.01
9.448900e-04,0.03
9.449000e-04,0.01
9.449100e-04,0.01
9.449200e-04,0.01
9.449300e-04,0.03
9.449400e-04,0.03
9.449500e-04,0.01
9.449600e-04,0.01
9.449700e-04,0.01
9.449800e-04,0.01
9.449900e-04,0.01
9.450000e-04,0.03
9.450100e-04,-0.01
9.450200e-04,0.01
9.450300e-04,0.03
9.450400e-04,0.01
9.450500e-04,0.01
9.450600e-04,0.01
9.450700e-04,0.03
9.450800e-04,0.01
9.450900e-04,-0.01
9.451000e-04,0.01
9.451100e-04,0.01
9.451200e-04,0.03
9.451300e-04,0.01
9.451400e-04,0.01
9.451500e-04,0.01
9.451600e-04,0.03
9.451700e-04,0.01
9.451800e-04,0.01
9.451900e-04,0.03
9.452000e-04,-0.01
9.452100e-04,0.01
9.452200e-04,0.01
9.452300e-04,0.03
9.452400e-04,0.01
9.452500e-04,0.01
9.452600e-04,0.01
9.452700e-04,0.01
9.452800e-04,0.01
9.452900e-04,0.01
9.453000e-04,0.01
9.453100e-04,0.03
9.453200e-04,0.01
9.453300e-04,0.01
9.453400e-04,0.29
9.453500e-04,0.33
9.453600e-04,1.83
9.453700e-04,0.65
9.453800e-04,0.15
9.453900e-04,0.09
9.454000e-04,0.11
9.454100e-04,0.09
9.454200e-04,0.09
9.454300e-04,0.07
9.454400e-04,0.09
9.454500e-04,0.03
9.454600e-04,0.05
9.454700e-04,0.07
9.454800e-04,0.07
9.454900e-04,0.07
9.455000e-04,0.03
9.455100e-04,0.05
9.455200e-04,0.07
9.455300e-04,0.03
9.455400e-04,0.05
9.455500e-04,0.07
9.455600e-04,0.05
9.455700e-04,0.05
9.455800e-04,0.03
9.455900e-04,0.05
9.456000e-04,0.05
9.456100e-04,0.03
9.456200e-04,0.07
9.456300e-04,0.05
9.456400e-04,0.03
9.456500e-04,0.03
9.456600e-04,0.05
9.456700e-04,0.05
9.456800e-04,0.03
9.456900e-04,0.03
9.457000e-04,0.03
9.457100e-04,0.03
9.457200e-04,0.01
9.457300e-04,0.03
9.457400e-04,0.03
9.457500e-04,0.05
9.457600e-04,0.01
9.457700e-04,0.07
9.457800e-04,0.01
9.457900e-04,0.05
9.458000e-04,0.05
9.458100e-04,0.03
9.458200e-04,0.03
9.458300e-04,0.05
9.458400e-04,0.03
9.458500e-04,0.03
9.458600e-04,0.03
9.458700e-04,0.03
9.458800e-04,0.05
9.458900e-04,0.03
9.459000e-04,0.03
9.459100e-04,0.05
9.459200e-04,0.03
9.459300e-04,0.03
9.459400e-04,0.03
9.459500e-04,0.01
9.459600e-04,0.01
9.459700e-04,0.05
9.459800e-04,0.03
9.459900e-04,0.03
9.460000e-04,0.03
9.460100e-04,0.01
9.460200e-04,0.03
9.460300e-04,0.03
9.460400e-04,0.03
9.460500e-04,0.01
9.460600e-04,0.05
9.460700e-04,0.01
9.460800e-04,0.01
9.460900e-04,0.01
9.461000e-04,0.05
9.461100e-04,0.01
9.461200e-04,0.05
9.461300e-04,0.01
9.461400e-04,0.03
9.461500e-04,0.03
9.461600e-04,0.01
9.461700e-04,0.03
9.461800e-04,0.03
9.461900e-04,0.03
9.462000e-04,0.05
9.462100e-04,0.03
9.462200e-04,0.03
9.462300e-04,0.03
9.462400e-04,0.03
9.462500e-04,0.03
9.462600e-04,0.03
9.462700e-04,0.03
9.462800e-04,0.03
9.462900e-04,0.03
9.463000e-04,0.01
9.463100e-04,-0.01
9.463200e-04,0.01
9.463300e-04,0.03
9.463400e-04,0.01
9.463500e-04,0.03
9.463600e-04,0.01
9.463700e-04,0.03
9.463800e-04,0.03
9.463900e-04,0.03
9.464000e-04,0.05
9.464100e-04,0.03
9.464200e-04,0.01
9.464300e-04,0.01
9.464400e-04,0.05
9.464500e-04,0.01
9.464600e-04,0.01
9.464700e-04,0.03
9.464800e-04,0.01
9.464900e-04,0.03
9.465000e-04,0.03
9.465100e-04,0.03
9.465200e-04,0.03
9.465300e-04,0.03
9.465400e-04,0.03
9.465500e-04,0.03
9.465600e-04,0.01
9.465700e-04,0.01
9.465800e-04,0.03
9.465900e-04,0.01
9.466000e-04,0.05
9.466100e-04,-0.01
9.466200e-04,0.03
9.466300e-04,0.05
9.466400e-04,0.01
9.466500e-04,0.01
9.466600e-04,0.03
9.466700e-04,0.01
9.466800e-04,0.03
9.466900e-04,0.01
9.467000e-04,0.01
9.467100e-04,0.03
9.467200e-04,0.01
9.467300e-04,0.01
9.467400e-04,0.01
9.467500e-04,0.01
9.467600e-04,-0.01
9.467700e-04,0.03
9.467800e-04,0.01
9.467900e-04,0.03
9.468000e-04,-0.01
9.468100e-04,-0.01
9.468200e-04,0.03
9.468300e-04,0.01
9.468400e-04,-0.01
9.468500e-04,0.01
9.468600e-04,0.01
9.468700e-04,0.05
9.468800e-04,0.01
9.468900e-04,0.03
9.469000e-04,0.01
9.469100e-04,0.07
9.469200e-04,0.03
9.469300e-04,0.03
9.469400e-04,0.01
9.469500e-04,0.03
9.469600e-04,0.01
9.469700e-04,0.03
9.469800e-04,0.01
9.469900e-04,0.03
9.470000e-04,0.03
9.470100e-04,0.01
9.470200e-04,-0.01
9.470300e-04,0.01
9.470400e-04,0.01
9.470500e-04,0.01
9.470600e-04,0.01
9.470700e-04,0.01
9.470800e-04,0.01
9.470900e-04,0.03
9.471000e-04,0.01
9.471100e-04,0.03
9.471200e-04,0.03
9.471300e-04,0.03
9.471400e-04,-0.01
9.471500e-04,-0.03
9.471600e-04,0.01
9.471700e-04,0.03
9.471800e-04,0.01
9.471900e-04,-0.03
9.472000e-04,0.03
9.472100e-04,0.03
9.472200e-04,0.01
9.472300e-04,0.01
9.472400e-04,0.03
9.472500e-04,0.01
9.472600e-04,0.01
9.472700e-04,0.03
9.472800e-04,0.03
9.472900e-04,0.01
9.473000e-04,0.03
9.473100e-04,0.01
9.473200e-04,0.03
9.473300e-04,0.01
9.473400e-04,0.01
9.473500e-04,0.01
9.473600e-04,0.01
9.473700e-04,0.03
9.473800e-04,0.03
9.473900e-04,0.01
9.474000e-04,0.03
9.474100e-04,0.03
9.474200e-04,0.01
9.474300e-04,0.03
9.474400e-04,0.03
9.474500e-04,0.01
9.474600e-04,0.01
9.474700e-04,0.01
9.474800e-04,0.01
9.474900e-04,0.01
9.475000e-04,0.03
9.475100e-04,0.01
9.475200e-04,0.01
9.475300e-04,0.01
9.475400e-04,0.01
9.475500e-04,-0.01
9.475600e-04,0.03
9.475700e-04,0.01
9.475800e-04,0.03
9.475900e-04,0.03
9.476000e-04,0.03
9.476100e-04,0.03
9.476200e-04,0.01
9.476300e-04,0.05
9.476400e-04,0.01
9.476500e-04,0.03
9.476600e-04,0.03
9.476700e-04,0.03
9.476800e-04,0.03
9.476900e-04,-0.01
9.477000e-04,0.03
9.477100e-04,0.03
9.477200e-04,0.03
9.477300e-04,-0.01
9.477400e-04,0.03
9.477500e-04,0.03
9.477600e-04,0.01
9.477700e-04,0.01
9.477800e-04,0.03
9.477900e-04,0.01
9.478000e-04,0.03
9.478100e-04,0.01
9.478200e-04,0.01
9.478300e-04,0.03
9.478400e-04,0.03
9.478500e-04,-0.01
9.478600e-04,0.03
9.478700e-04,0.01
9.478800e-04,0.01
9.478900e-04,-0.01
9.479000e-04,0.01
9.479100e-04,0.01
9.479200e-04,0.01
9.479300e-04,-0.03
9.479400e-04,0.03
9.479500e-04,0.01
9.479600e-04,0.01
9.479700e-04,0.03
9.479800e-04,0.03
9.479900e-04,-0.01
9.480000e-04,0.01
9.480100e-04,0.03
9.480200e-04,0.01
9.480300e-04,0.01
9.480400e-04,0.03
9.480500e-04,0.01
9.480600e-04,0.01
9.480700e-04,0.03
9.480800e-04,0.01
9.480900e-04,0.01
9.481000e-04,0.01
9.481100e-04,0.03
9.481200e-04,0.03
9.481300e-04,0.01
9.481400e-04,0.03
9.481500e-04,-0.01
9.481600e-04,0.01
9.481700e-04,0.01
9.481800e-04,0.01
9.481900e-04,0.01
9.482000e-04,0.01
9.482100e-04,0.03
9.482200e-04,0.03
9.482300e-04,0.01
9.482400e-04,0.03
9.482500e-04,0.01
9.482600e-04,0.01
9.482700e-04,0.03
9.482800e-04,0.03
9.482900e-04,0.01
9.483000e-04,0.03
9.483100e-04,0.01
9.483200e-04,0.03
9.483300e-04,0.01
9.483400e-04,0.01
9.483500e-04,0.01
9.483600e-04,0.03
9.483700e-04,0.01
9.483800e-04,0.03
9.483900e-04,0.01
9.484000e-04,0.03
9.484100e-04,0.01
9.484200e-04,0.03
9.484300e-04,-0.01
9.484400e-04,0.01
9.484500e-04,0.03
9.484600e-04,0.01
9.484700e-04,0.01
9.484800e-04,0.01
9.484900e-04,0.03
9.485000e-04,0.01
9.485100e-04,0.03
9.485200e-04,0.01
9.485300e-04,-0.01
9.485400e-04,-0.01
9.485500e-04,-0.01
9.485600e-04,0.05
9.485700e-04,-0.01
9.485800e-04,0.01
9.485900e-04,0.01
9.486000e-04,0.03
9.486100e-04,0.01
9.486200e-04,0.01
9.486300e-04,0.05
9.486400e-04,0.01
9.486500e-04,-0.01
9.486600e-04,0.01
9.486700e-04,0.01
9.486800e-04,0.03
9.486900e-04,0.03
9.487000e-04,0.03
9.487100e-04,0.01
9.487200e-04,-0.01
9.487300e-04,0.01
9.487400e-04,0.03
9.487500e-04,0.01
9.487600e-04,0.01
9.487700e-04,-0.01
9.487800e-04,0.01
9.487900e-04,0.01
9.488000e-04,0.01
9.488100e-04,0.01
9.488200e-04,0.01
9.488300e-04,0.01
9.488400e-04,0.01
9.488500e-04,0.01
9.488600e-04,0.01
9.488700e-04,0.01
9.488800e-04,0.01
9.488900e-04,-0.01
9.489000e-04,0.03
9.489100e-04,0.03
9.489200e-04,0.01
9.489300e-04,0.01
9.489400e-04,0.01
9.489500e-04,0.03
9.489600e-04,0.01
9.489700e-04,0.01
9.489800e-04,0.01
9.489900e-04,0.01
9.490000e-04,0.01
9.490100e-04,0.01
9.490200e-04,0.01
9.490300e-04,0.05
9.490400e-04,0.01
9.490500e-04,0.03
9.490600e-04,0.03
9.490700e-04,0.01
9.490800e-04,0.01
9.490900e-04,0.01
9.491000e-04,-0.01
9.491100e-04,0.03
9.491200e-04,0.01
9.491300e-04,0.03
9.491400e-04,0.01
9.491500e-04,0.01
9.491600e-04,0.01
9.491700e-04,0.03
9.491800e-04,0.03
9.491900e-04,0.01
9.492000e-04,0.03
9.492100e-04,0.01
9.492200e-04,0.03
9.492300e-04,0.01
9.492400e-04,0.03
9.492500e-04,0.01
9.492600e-04,0.03
9.492700e-04,0.01
9.492800e-04,0.01
9.492900e-04,0.01
9.493000e-04,0.03
9.493100e-04,-0.01
9.493200e-04,0.03
9.493300e-04,0.03
9.493400e-04,0.03
9.493500e-04,0.01
9.493600e-04,-0.01
9.493700e-04,0.01
9.493800e-04,0.03
9.493900e-04,-0.01
9.494000e-04,0.01
9.494100e-04,-0.01
9.494200e-04,0.03
9.494300e-04,0.01
9.494400e-04,0.03
9.494500e-04,0.03
9.494600e-04,0.03
9.494700e-04,0.01
9.494800e-04,0.03
9.494900e-04,0.01
9.495000e-04,0.03
9.495100e-04,0.01
9.495200e-04,-0.01
9.495300e-04,0.03
9.495400e-04,-0.01
9.495500e-04,0.01
9.495600e-04,0.03
9.495700e-04,0.05
9.495800e-04,0.01
9.495900e-04,0.01
9.496000e-04,0.03
9.496100e-04,0.03
9.496200e-04,-0.01
9.496300e-04,-0.01
9.496400e-04,0.01
9.496500e-04,0.01
9.496600e-04,0.03
9.496700e-04,-0.01
9.496800e-04,0.01
9.496900e-04,0.01
9.497000e-04,0.01
9.497100e-04,0.01
9.497200e-04,0.03
9.497300e-04,0.03
9.497400e-04,0.01
9.497500e-04,0.03
9.497600e-04,0.01
9.497700e-04,0.03
9.497800e-04,0.01
9.497900e-04,0.01
9.498000e-04,0.03
9.498100e-04,0.01
9.498200e-04,0.03
9.498300e-04,0.01
9.498400e-04,0.01
9.498500e-04,-0.01
9.498600e-04,0.03
9.498700e-04,-0.01
9.498800e-04,0.01
9.498900e-04,0.03
9.499000e-04,0.03
9.499100e-04,0.01
9.499200e-04,0.01
9.499300e-04,0.03
9.499400e-04,0.03
9.499500e-04,0.03
9.499600e-04,0.01
9.499700e-04,-0.03
9.499800e-04,0.01
9.499900e-04,0.01
9.500000e-04,0.03
9.500100e-04,0.03
9.500200e-04,0.01
9.500300e-04,-0.01
9.500400e-04,0.01
9.500500e-04,0.01
9.500600e-04,0.01
9.500700e-04,-0.01
9.500800e-04,0.01
9.500900e-04,0.01
9.501000e-04,0.01
9.501100e-04,0.01
9.501200e-04,0.01
9.501300e-04,0.01
9.501400e-04,0.01
9.501500e-04,-0.01
9.501600e-04,0.05
9.501700e-04,0.01
9.501800e-04,-0.01
9.501900e-04,0.03
9.502000e-04,-0.01
9.502100e-04,0.01
9.502200e-04,0.03
9.502300e-04,0.01
9.502400e-04,0.03
9.502500e-04,0.01
9.502600e-04,0.01
9.502700e-04,0.01
9.502800e-04,0.05
9.502900e-04,0.03
9.503000e-04,0.01
9.503100e-04,0.01
9.503200e-04,0.01
9.503300e-04,-0.01
9.503400e-04,0.01
9.503500e-04,0.03
9.503600e-04,0.03
9.503700e-04,0.01
9.503800e-04,0.01
9.503900e-04,0.01
9.504000e-04,0.01
9.504100e-04,0.01
9.504200e-04,0.03
9.504300e-04,0.01
9.504400e-04,0.03
9.504500e-04,0.01
9.504600e-04,-0.01
9.504700e-04,0.01
9.504800e-04,0.03
9.504900e-04,0.01
9.505000e-04,0.01
9.505100e-04,0.01
9.505200e-04,-0.03
9.505300e-04,0.03
9.505400e-04,0.03
9.505500e-04,0.01
9.505600e-04,-0.01
9.505700e-04,0.03
9.505800e-04,0.01
9.505900e-04,0.01
9.506000e-04,-0.01
9.506100e-04,0.05
9.506200e-04,0.03
9.506300e-04,0.01
9.506400e-04,0.01
9.506500e-04,0.03
9.506600e-04,0.03
9.506700e-04,0.01
9.506800e-04,0.01
9.506900e-04,0.01
9.507000e-04,0.01
9.507100e-04,0.01
9.507200e-04,0.01
9.507300e-04,0.03
9.507400e-04,0.03
9.507500e-04,0.01
9.507600e-04,-0.01
9.507700e-04,0.03
9.507800e-04,-0.01
9.507900e-04,0.01
9.508000e-04,0.03
9.508100e-04,0.01
9.508200e-04,0.01
9.508300e-04,0.01
9.508400e-04,0.01
9.508500e-04,0.01
9.508600e-04,0.01
9.508700e-04,0.01
9.508800e-04,0.01
9.508900e-04,0.03
9.509000e-04,0.01
9.509100e-04,0.03
9.509200e-04,0.01
9.509300e-04,0.01
9.509400e-04,0.01
9.509500e-04,0.05
9.509600e-04,0.03
9.509700e-04,0.01
9.509800e-04,0.01
9.509900e-04,0.01
9.510000e-04,-0.01
9.510100e-04,0.01
9.510200e-04,0.01
9.510300e-04,0.03
9.510400e-04,0.03
9.510500e-04,0.01
9.510600e-04,0.03
9.510700e-04,0.01
9.510800e-04,0.03
9.510900e-04,0.01
9.511000e-04,-0.01
9.511100e-04,0.01
9.511200e-04,0.03
9.511300e-04,-0.01
9.511400e-04,0.01
9.511500e-04,0.01
9.511600e-04,0.01
9.511700e-04,0.01
9.511800e-04,0.01
9.511900e-04,0.03
9.512000e-04,0.03
9.512100e-04,0.01
9.512200e-04,0.03
9.512300e-04,0.01
9.512400e-04,-0.01
9.512500e-04,-0.01
9.512600e-04,-0.01
9.512700e-04,0.01
9.512800e-04,0.01
9.512900e-04,0.03
9.513000e-04,0.03
9.513100e-04,-0.01
9.513200e-04,0.03
9.513300e-04,0.01
9.513400e-04,0.03
9.513500e-04,-0.01
9.513600e-04,0.01
9.513700e-04,0.01
9.513800e-04,0.01
9.513900e-04,0.01
9.514000e-04,0.01
9.514100e-04,0.01
9.514200e-04,0.01
9.514300e-04,0.03
9.514400e-04,0.03
9.514500e-04,-0.01
9.514600e-04,0.01
9.514700e-04,0.01
9.514800e-04,0.03
9.514900e-04,-0.01
9.515000e-04,0.01
9.515100e-04,0.01
9.515200e-04,0.05
9.515300e-04,0.03
9.515400e-04,0.01
9.515500e-04,-0.01
9.515600e-04,0.01
9.515700e-04,0.03
9.515800e-04,0.01
9.515900e-04,0.03
9.516000e-04,0.03
9.516100e-04,0.01
9.516200e-04,0.01
9.516300e-04,0.01
9.516400e-04,0.03
9.516500e-04,0.01
9.516600e-04,0.01
9.516700e-04,0.03
9.516800e-04,0.01
9.516900e-04,0.03
9.517000e-04,0.03
9.517100e-04,0.01
9.517200e-04,0.03
9.517300e-04,0.01
9.517400e-04,0.01
9.517500e-04,0.01
9.517600e-04,0.01
9.517700e-04,-0.01
9.517800e-04,0.01
9.517900e-04,0.03
9.518000e-04,0.03
9.518100e-04,0.05
9.518200e-04,0.01
9.518300e-04,0.03
9.518400e-04,0.01
9.518500e-04,0.05
9.518600e-04,-0.01
9.518700e-04,0.01
9.518800e-04,0.01
9.518900e-04,-0.01
9.519000e-04,0.03
9.519100e-04,0.01
9.519200e-04,-0.01
9.519300e-04,0.01
9.519400e-04,-0.01
9.519500e-04,-0.01
9.519600e-04,0.01
9.519700e-04,0.01
9.519800e-04,0.03
9.519900e-04,0.01
9.520000e-04,0.03
9.520100e-04,0.03
9.520200e-04,0.01
9.520300e-04,0.01
9.520400e-04,0.01
9.520500e-04,0.01
9.520600e-04,0.03
9.520700e-04,0.01
9.520800e-04,0.03
9.520900e-04,0.01
9.521000e-04,0.01
9.521100e-04,0.01
9.521200e-04,-0.01
9.521300e-04,0.03
9.521400e-04,0.01
9.521500e-04,-0.01
9.521600e-04,0.03
9.521700e-04,-0.01
9.521800e-04,0.01
9.521900e-04,0.01
9.522000e-04,0.01
9.522100e-04,0.01
9.522200e-04,0.03
9.522300e-04,0.03
9.522400e-04,0.01
9.522500e-04,0.03
9.522600e-04,0.01
9.522700e-04,0.05
9.522800e-04,0.03
9.522900e-04,0.01
9.523000e-04,0.03
9.523100e-04,0.01
9.523200e-04,0.01
9.523300e-04,0.03
9.523400e-04,0.01
9.523500e-04,0.01
9.523600e-04,0.01
9.523700e-04,0.03
9.523800e-04,0.03
9.523900e-04,0.01
9.524000e-04,0.01
9.524100e-04,-0.03
9.524200e-04,0.03
9.524300e-04,-0.01
9.524400e-04,0.03
9.524500e-04,0.01
9.524600e-04,0.01
9.524700e-04,0.01
9.524800e-04,0.03
9.524900e-04,0.01
9.525000e-04,0.01
9.525100e-04,0.05
9.525200e-04,0.01
9.525300e-04,0.01
9.525400e-04,0.01
9.525500e-04,-0.01
9.525600e-04,-0.01
9.525700e-04,0.01
9.525800e-04,0.03
9.525900e-04,0.03
9.526000e-04,0.01
9.526100e-04,0.01
9.526200e-04,0.03
9.526300e-04,0.03
9.526400e-04,-0.01
9.526500e-04,0.03
9.526600e-04,0.03
9.526700e-04,0.01
9.526800e-04,0.01
9.526900e-04,0.01
9.527000e-04,0.01
9.527100e-04,0.01
9.527200e-04,0.03
9.527300e-04,0.01
9.527400e-04,0.01
9.527500e-04,0.03
9.527600e-04,0.03
9.527700e-04,0.01
9.527800e-04,0.01
9.527900e-04,0.05
9.528000e-04,0.03
9.528100e-04,0.01
9.528200e-04,0.03
9.528300e-04,0.03
9.528400e-04,0.01
9.528500e-04,0.01
9.528600e-04,0.01
9.528700e-04,0.03
9.528800e-04,-0.03
9.528900e-04,-0.01
9.529000e-04,-0.01
9.529100e-04,-0.01
9.529200e-04,0.01
9.529300e-04,-0.01
9.529400e-04,0.03
9.529500e-04,-0.01
9.529600e-04,0.03
9.529700e-04,0.03
9.529800e-04,0.03
9.529900e-04,-0.01
9.530000e-04,0.01
9.530100e-04,0.03
9.530200e-04,0.03
9.530300e-04,0.01
9.530400e-04,0.03
9.530500e-04,0.01
9.530600e-04,0.01
9.530700e-04,0.01
9.530800e-04,0.03
9.530900e-04,0.01
9.531000e-04,0.01
9.531100e-04,0.03
9.531200e-04,0.03
9.531300e-04,0.03
9.531400e-04,0.01
9.531500e-04,0.01
9.531600e-04,0.01
9.531700e-04,0.01
9.531800e-04,0.01
9.531900e-04,-0.01
9.532000e-04,0.01
9.532100e-04,0.01
9.532200e-04,0.03
9.532300e-04,0.01
9.532400e-04,0.03
9.532500e-04,-0.01
9.532600e-04,0.01
9.532700e-04,0.01
9.532800e-04,0.03
9.532900e-04,0.01
9.533000e-04,0.01
9.533100e-04,0.01
9.533200e-04,0.01
9.533300e-04,0.01
9.533400e-04,0.01
9.533500e-04,0.01
9.533600e-04,0.03
9.533700e-04,0.01
9.533800e-04,0.01
9.533900e-04,0.01
9.534000e-04,0.03
